"","ModelID","ID","GSM1169222","GSM1169223","GSM1169224","GSM1169225","GSM1169226","GSM1169227","GSM1169228","GSM1169229","GSM1169230","GSM1169231","GSM1169232","GSM1169233","GSM1169234","GSM1169235","GSM1169236","GSM1169237"
"312","'PCCGCIGL_02584'","Skluy_33.3.8:8",0.380557831,0.501062128,0.683944871,0.768036155,0.175493777,0.159814409,0.295661865,0.090153146,0.316809924,0.403664414,0.366213265,0.63763382,-0.66770293,-0.367460044,-0.823493223,-0.463550243
"313","'PCCGCIGL_05591'","Skluy_8.2.2:2",-0.092008327,-0.017748893,0.05799398,-0.251343131,0.149369832,0.024033105,0.003291856,-0.007083862,-0.295771395,-0.221457141,-0.271227491,-0.479966324,-0.039274898,-0.234180311,-0.164530367,-0.311370463
"314","'PCCGCIGL_05659'","Skluy_96.1.6:6",0.376492293,0.532748765,0.395596727,0.524725287,0.169575615,0.058378915,0.073464211,0.029132875,0.885237524,0.77056735,0.965186657,0.706539855,-0.139508929,0.144913991,-0.146959988,-0.000301992
"315","'PCCGCIGL_00866'","Skluy_95.2.3:3",-0.012205865,-0.007909264,-0.099793318,-0.05683947,-0.043371352,-0.018305923,-0.129987109,-0.024027819,-0.196832672,-0.089201279,-0.168002815,-0.051604575,-0.073450391,0.017592961,-0.005709034,-0.072700656
"316","'PCCGCIGL_04521'","Skluy_27.1.18:18",-0.013228397,-0.126478144,0.229642289,0.090741478,0.074379782,0.032207544,0.112904356,0.17221685,0.163007912,0.004819401,0.237683995,0.064543699,-0.118611133,0.008542357,0.052165801,0.238543382
"317","'PCCGCIGL_00426'","Skluy_101.1.18:18",0.43606932,0.135480895,0.353275277,0.457300674,0.802676369,0.778048399,0.737549983,0.841780474,0.436368271,0.60186659,0.29311516,0.215019942,0.085888769,0.20326537,-0.013659429,-0.03448015
"318","'PCCGCIGL_06517'","Skluy_20.1.10:10",0.041917634,-0.213087921,-0.286695122,-0.385648083,-1.096906607,-1.027615676,-1.241528284,-1.158314476,0.558608733,0.276455779,0.364901286,0.500776953,-0.807796342,-1.220843863,-1.108966611,-1.040739933
"319","'PCCGCIGL_06517'","Skluy_40.4.16:16",1.231795918,1.625917886,0.955949097,0.908049628,0.444166465,0.143741428,0.296536529,0.657582656,1.103896541,0.917757904,0.523206541,1.259795314,0.180985951,-0.234409915,-0.123776871,0.163154208
"320","'PCCGCIGL_02463'","Skluy_44.1.35:35",-0.460514118,-0.166792341,-0.183638206,-0.284821695,-0.357167665,-0.424250275,-0.459036961,-0.335264079,-0.078495776,-0.158065762,0.110970125,0.282731055,0.284382262,-0.052023115,0.331235626,0.105085095
"321","'PCCGCIGL_01121'","Skluy_13.3.10:10",0.363860885,0.385061503,0.509466058,0.451109128,0.317110695,0.444698778,0.535181332,0.552449135,0.518289098,0.410114629,0.447216104,0.458849966,-0.026465963,0.084202178,-0.326397974,0.065729837
"322","'PCCGCIGL_08140'","Skluy_11.2.8:8",-0.005357063,-0.071010782,-0.110553938,-0.217770693,-0.178121143,0.114269829,-0.0363089,0.077310376,-0.231462041,-0.367166729,-0.162879501,-0.131583653,-0.119942552,-0.193142981,-0.43134377,-0.18457223
"323","'PCCGCIGL_08140'","Skluy_11.2.9:9",-0.006915894,0.190086334,0.322625053,0.263683431,0.239454756,0.420172733,0.258745648,0.346857546,0.110891229,0.310841007,0.407230549,0.106775082,0.010591348,-0.087917399,0.094912208,0.212622762
"324","'PCCGCIGL_08015'","Skluy_64.2.9:9",0.284100836,0.197910148,0.285492514,0.262413341,0.061335175,-0.030275474,0.089716597,-0.045946695,0.278966006,0.43952488,0.315663141,0.508918884,0.120303651,0.284620118,0.199143449,0.185632453
"325","'PCCGCIGL_06821'","Skluy_95.2.8:8",0.049804306,0.27697526,0.333310943,0.869928778,0.839052955,1.099806622,1.694408242,1.238828109,0.547671654,1.35924957,0.275020037,1.117228053,2.289761458,-0.462680507,0.065276179,NA
"326","'PCCGCIGL_06821'","Skluy_78.2.17:17",0.475630098,0.353649018,0.23281343,0.26006577,0.379542491,0.16147926,0.364387066,0.269863001,0.635535588,0.795398913,0.976216271,0.789666609,0.265757533,0.180829987,0.292320434,0.229449559
"327","'PCCGCIGL_06821'","Skluy_160.1.3:3",1.031440846,0.2853263,-0.181639388,0.409234095,-1.038303342,-0.677467136,-0.722799441,-1.114680792,0.836789847,1.085046115,0.509800471,0.506660234,-2.104211209,-3.010983711,-3.230155442,-1.604659076
"328","'PCCGCIGL_03118'","Skluy_55.2.16:16",-0.338003539,-0.121099914,0.207677897,-0.14154373,-0.236269221,0.131401176,0.010488414,-0.01425816,-0.873757374,-0.844224174,-0.826047835,-1.045021547,0.022614835,-0.072841612,0.237149479,0.031637523
"329","'PCCGCIGL_08118'","Skluy_11.1.24:24",-1.287428439,-1.395972414,-1.17487883,-1.286919974,-1.587922671,-1.477398032,-1.477996032,-1.278983582,-1.826041906,-2.035712933,-2.247935175,-1.810668525,0.043519642,0.228440951,0.157843998,0.190363598
"330","'PCCGCIGL_04874'","Skluy_26.2.11:11",-0.097192284,-0.279570328,-0.158556384,-0.06979947,-0.272002264,0.093302546,-0.12421152,0.054528533,-0.292113364,-0.031972906,-0.145112149,-0.277135811,-0.144363526,-0.117389809,-0.130304029,-0.160635417
"331","'PCCGCIGL_06275'","Skluy_25.4.8:8",-0.056246092,0.299892102,0.380990033,0.106377471,0.091636563,0.39689493,0.252974507,0.255072141,-0.046813668,0.132975889,-0.055604358,-0.040371617,0.26556293,0.180090782,0.189606862,0.252451033
"332","'PCCGCIGL_01212'","Skluy_87.1.17:17",-0.47314344,-0.588967124,-0.528511208,-0.491095436,-0.68649697,-0.719254907,-0.688857851,-0.758981768,-0.50443428,-0.528658982,-0.69798649,-0.429181498,0.033157486,-0.083116258,-0.026591677,0.04282408
"333","'PCCGCIGL_08201'","Skluy_159.2.4:4",0.091079232,0.257737057,0.152465353,0.244935022,0.133028748,0.272537355,0.20517277,0.103786185,0.058879458,0.201451603,0.165949404,0.243518927,-0.221135933,-0.36687968,-0.517949055,-0.371261648
"334","'PCCGCIGL_02846'","Skluy_34.4.23:23",-0.491129366,-0.564703499,-0.418904631,-0.600583795,-0.561124421,-0.542794993,-0.369241861,-0.334752353,-1.021672016,-1.020181015,-0.945138297,-1.073770677,0.138966704,-0.090595597,0.139427516,0.048263799
"335","'PCCGCIGL_03395'","Skluy_5.2.39:39",-0.685689737,-0.58943054,-0.505739461,-0.508793129,-0.858060842,-0.735636294,-0.623934217,-0.681569831,-0.557871745,-0.676944594,-0.677178897,-0.629443318,-0.060969811,-0.063633705,-0.073169337,-0.094521087
"336","'PCCGCIGL_02096'","Skluy_81.1.11:11",-0.512415101,-0.573496104,-0.391027172,-0.687198328,-0.720274148,-0.648097283,-0.814843109,-0.706974944,-1.246424048,-1.464338017,-1.325175613,-1.348440407,0.139477537,-0.320983953,-0.275243141,-0.166561418
"337","'PCCGCIGL_04260'","Skluy_1.2.29:29",-0.014971308,0.068256781,-0.019429729,-0.141658391,-0.13199167,-0.072059941,-0.079794598,-0.174861353,0.115327533,0.051804697,0.119499415,0.070916791,0.029988858,0.042839165,0.025310494,0.067987076
"338","'PCCGCIGL_01332'","Skluy_61.2.13:13",1.536087717,1.623170221,1.55572449,1.468280175,0.94633537,1.005259315,1.094073272,0.876873253,1.284242512,1.248460745,1.260554126,1.449623251,-0.057564693,-0.050492943,-0.135453153,0.069768554
"339","'PCCGCIGL_01171'","Skluy_13.3.30:30",-0.142075377,-0.050594813,0.070002379,-0.114849347,0.009133989,0.00579351,0.04744887,-0.076478996,-0.108682596,-0.180232623,0.127627392,-0.083582045,0.201812576,-0.076271658,0.128382997,-0.074074631
"340","'PCCGCIGL_02092'","Skluy_81.1.8:8",0.321714915,0.13200592,0.107402058,0.238988701,0.706380442,0.428157476,0.985712888,0.579601556,0.113420353,-0.174918926,-0.600920229,0.657153812,1.367006432,1.254067052,0.8146119,1.287540564
"341","'PCCGCIGL_01723'","Skluy_104.3.1:1",-0.404562572,-0.391600951,-0.43164539,-0.435250982,-0.461618873,-0.381363722,-0.515710786,-0.461845828,-0.85853317,-0.662895951,-0.543255595,-0.678964474,-0.701910532,-0.767730891,-0.532659184,-0.590480558
"342","'PCCGCIGL_00803'","Skluy_16.1.3:3",-0.580732326,-0.669169141,-0.515904698,-0.249622188,-0.508378755,-0.364397622,-0.362362444,-0.417701817,0.476442835,0.369764911,0.238165893,0.785039832,-0.88469286,-0.663658587,-0.702149993,-0.834892526
"343","'PCCGCIGL_07118'","Skluy_0.3.20:20",0.219080233,-0.012579624,-0.030219384,0.108855676,0.046026691,0.100661383,-0.030894561,0.038584644,-0.286568701,-0.093536836,-0.312351348,-0.310372198,-0.039580342,-0.003692784,-0.11194694,-0.133040507
"344","'PCCGCIGL_05561'","Skluy_8.3.18:18",-1.436795362,-1.328263697,-1.33100262,-1.29220959,-0.672801961,-0.864349521,-0.678307032,-0.731349087,-2.163694716,-2.335418267,-2.36788606,-2.16334801,0.149736888,0.36806584,0.220618949,0.659978604
"345","'PCCGCIGL_05132'","Skluy_10.6.34:34",-0.333404598,-0.50275422,-0.461061955,-0.839067907,-0.547100149,-0.844262748,-0.442922614,-0.611994493,0.096412842,-0.110234435,-0.044902311,-0.163651302,-0.086913422,-0.381934805,-0.233748183,-0.46685123
"346","'PCCGCIGL_05132'","Skluy_98.1.8:8",-0.000901931,-0.25825545,0.418587849,0.585887289,0.186218998,0.284761319,0.70729552,1.625678498,-0.365958001,-0.390314584,-0.634584575,0.260948966,-0.413688967,-0.356064225,-0.331708416,-0.46254821
"347","'PCCGCIGL_06680'","Skluy_49.1.12:12",-0.687044323,-0.434745162,-0.431760873,-0.433739058,-0.308295004,-0.159623376,-0.153192331,-0.191464542,-1.070742853,-1.198828245,-0.982143364,-0.997069217,-0.309112922,-0.152245176,-0.243530501,-0.205734597
"348","'PCCGCIGL_02697'","Skluy_60.1.25:25",-0.736150445,-0.767168088,-0.618475554,-0.785423272,-1.025532751,-0.877267679,-1.141948879,-1.145265391,-0.900058551,-1.23440874,-0.913237947,-0.865997205,0.438003107,0.388937726,0.290316461,0.284282254
"349","'PCCGCIGL_07583'","Skluy_145.1.3:3",-0.534222393,-0.599970835,-0.689066027,-0.804525683,-0.634554598,-0.497857356,-0.611263533,-0.661886421,-1.102357172,-0.647974286,-0.817577628,-0.795612824,-0.289978304,-0.116323776,-0.3780808,-0.333727661
"350","'PCCGCIGL_07693'","Skluy_66.1.2:2",-0.76517722,-0.726479409,-0.767803984,-0.746906719,-1.061146795,-1.238607954,-1.107940271,-0.97905691,-0.42366431,-0.476966508,-0.511053708,-0.494618435,0.245775348,0.187030579,0.234663607,0.177818907
"351","'PCCGCIGL_03731'","Skluy_3.5.3:3",-0.420950398,-0.343650089,-0.39691579,-0.490540506,-0.274408053,-0.250870891,-0.221447638,-0.279558596,-0.471506786,-0.635014809,-0.651734907,-0.618666143,-0.086626263,-0.399828389,-0.222784366,-0.327853787
"352","'PCCGCIGL_04821'","Skluy_35.2.13:13",0.002632148,0.109464795,0.004399807,-0.084845547,-0.107740159,-0.191730504,0.10027753,-0.339290612,0.420614553,0.491834687,0.559634158,0.46203509,-0.024064262,0.096994658,-0.056062197,0.025415582
"353","'PCCGCIGL_01584'","Skluy_168.1.2:2",0.196718486,0.015116813,NA,NA,NA,NA,0.535798884,0.067938919,NA,NA,-0.760398579,-0.605525991,-0.120908244,NA,NA,-0.46395159
"354","'PCCGCIGL_01584'","Skluy_39.4.4:4",-3.023831353,-3.212411374,-3.218891108,-3.208541249,-3.06492784,-3.468585499,-3.044959642,-3.031389428,-4.958944426,-6.072707663,-5.080442234,-4.778022109,-0.138028202,0.124157542,0.02355959,0.015572674
"355","'PCCGCIGL_01584'","Skluy_48.2.12:12",0.829847785,0.42388125,0.893704068,0.549342055,0.261864703,1.000821001,0.016940065,0.410653443,0.0549282,0.40161275,0.331758258,0.234196759,0.258121331,0.410080426,1.027907275,-0.253795264
"356","'PCCGCIGL_07505'","Skluy_53.2.8:8",0.009099839,0.1641476,0.25480003,0.090783682,0.131788906,0.139308155,0.257208561,0.26882825,0.391243535,0.452835531,0.320853217,0.349683148,0.137318557,0.136863203,0.14258046,0.228832646
"357","'PCCGCIGL_02362'","Skluy_112.3.3:3",0.279100734,0.398309625,0.454781514,0.645220118,0.408788636,0.446973833,0.324498248,0.33355256,0.480919162,0.373081187,0.402777244,0.155386688,-0.310306985,-0.040453349,-0.23567416,-0.026828995
"358","'PCCGCIGL_00124'","Skluy_56.1.27:27",-0.195060649,-0.151309642,-0.219360563,-0.200051526,-0.290270562,-0.437427848,-0.308558788,-0.455421729,1.606532493,1.349444585,1.178577696,1.354811921,0.028850857,-0.149625951,0.095683795,0.002519278
"359","'PCCGCIGL_03467'","Skluy_5.2.75:75",-0.470688887,-0.486406504,-0.467511322,-0.417249405,-0.665783833,-0.519722986,-0.610497884,-0.565389046,-1.420797127,-1.059025221,-1.349425665,-1.338775248,0.254397242,0.024966615,0.557091489,0.119605051
"360","'PCCGCIGL_05503'","Skluy_8.3.57:57",-1.663251762,-1.726543227,-1.551737023,-1.688821814,-1.98512217,-1.858545445,-1.782943131,-1.820724542,-1.5958483,-1.362224612,-1.344279759,-1.13819888,0.364397081,0.884104844,0.587343885,0.604601722
"361","'PCCGCIGL_00153'","Skluy_56.1.8:8",0.356781796,0.585084889,0.380011297,0.59921445,0.904924665,0.459531587,0.537612512,0.745254758,-0.527314092,-0.428355993,-0.477310565,-0.272158062,-0.570242731,-0.609822301,-0.55320641,-0.332912152
"362","'PCCGCIGL_04864'","Skluy_26.2.19:19",-0.265033147,-0.20923284,-0.195695326,-0.422967421,-0.243185777,-0.287577119,-0.254802353,-0.295970777,-0.124336946,0.015493035,0.050376898,-0.028734028,-0.608355392,-0.68576053,-0.835182619,-0.506265482
"363","'PCCGCIGL_04075'","Skluy_51.2.20:20",-0.038718401,-0.093596646,-0.012137976,-0.135786533,-0.067815315,0.020334693,0.047446624,0.067667574,0.831442072,0.713706399,0.506492244,0.631191444,-0.197176246,-0.376113924,-0.195993369,-0.214787032
"364","'PCCGCIGL_04594'","Skluy_2.10.8:8",-0.224094095,-0.176664163,0.052330892,-0.073691418,0.943005416,0.891864568,0.90226772,0.827580715,-0.747892392,-0.876620909,-1.074163938,-0.687262001,-0.452774841,-0.809688483,-0.668899174,-0.64555402
"365","'PCCGCIGL_04594'","Skluy_64.1.19:19",0.793875429,0.680247148,1.066147073,0.830295516,1.329193385,1.231152657,1.595085779,1.41908657,0.424537225,0.841238664,0.445364023,0.210020131,-0.12345881,-0.169152059,0.090571516,0.02686947
"366","'PCCGCIGL_04702'","Skluy_2.6.8:8",-0.127994485,-0.247452449,-0.298403106,-0.393213235,-0.096328289,-0.441210494,-0.460293719,-0.413284872,0.140849743,0.01115094,-0.011586507,0.047284676,0.479080899,0.276586932,0.355908078,0.32345454
"367","'PCCGCIGL_06507'","Skluy_40.4.7:7",0.025681797,0.094376232,0.09551221,0.170395469,0.041272278,0.316231669,0.048272052,0.060348294,0.198097001,0.254386642,0.159286486,0.402333192,-0.105830525,-0.150153755,-0.095857054,0.057548932
"368","'PCCGCIGL_04265'","Skluy_1.2.27:27",0.317304683,-0.131154472,-0.144556019,-0.513525926,-0.707500927,-0.979438199,-0.693931087,-0.895451449,0.245285515,-0.962411058,-0.395221673,-0.300353885,-1.201056327,-1.697171089,-2.069934293,-1.614988637
"369","'PCCGCIGL_01962'","Skluy_19.15.2:2",-0.6737869,-0.418162217,-0.567477102,-1.010229804,-0.405094897,-0.510744673,-0.57120929,-0.467944361,-0.381125489,-0.810248098,-0.898948878,-0.617770797,-0.422048863,-0.702631499,-0.620749486,-0.281137611
"370","'PCCGCIGL_07422'","Skluy_6.4.9:9",0.224360704,0.049960172,-0.178769592,-0.057500407,0.110056758,-0.031213333,0.096479227,0.166385497,0.184735607,-0.167582568,-0.125473576,-0.195775919,0.330508822,-0.045837408,-0.104144296,0.016979821
"371","'PCCGCIGL_02780'","Skluy_118.2.1:1",0.352729436,0.107541372,0.90185689,0.534406135,0.051715675,0.339695039,0.010676645,0.473436796,0.049861045,0.346252591,0.223579622,0.054343553,0.089416777,-0.012020608,-0.076590187,0.167463584
"372","'PCCGCIGL_07225'","Skluy_0.4.10:10",-0.37524554,-0.416044753,-0.441579142,-0.207119609,-0.394654236,-0.31013746,-0.443796425,-0.37912668,-0.591355337,-0.774482123,-1.212308755,-0.824471368,-0.038534265,-0.111038731,-0.356900825,0.141834908
